ecc,scan_type,category,event,pl,judgment,source_dir,AffineParam_a,AffineParam_b,AffineParam_c,AffineParam_d,AffineParam_e,AffineParam_f,NumOfPics,Gap,PxLen,ThickOfBase,ThickOfEmul,lens_StagePos_x,lens_StagePos_y,lens_SurfacePos,stage_StagePos_x,stage_StagePos_y,stage_SurfacePos,Track_ax,Track_ay,Track_x,Track_y,scale_x,scale_y,det,det_dev,scale_dev,rotation_deg,nonortho,translation_mag,outcome,n_dirs,n_events
4,FTS,Ref/IMG,7670,81,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\FTS\ECC4\Ref\IMG\Event07670\PL081,1.0001842630330402,-0.0010711385188378,0.0006817986756565,1.0004791932277388,-182469.05756797185,-262510.6583073456,200,0.5,0.156,210,70,-97422.8742914796,-200638.0296463352,4827.500000000001,-97301.68955363135,-200736.7973557862,4827.500000000001,-0.5764600000000001,0.47049,85217.74,61686.2,1.0001844954149108,1.0004797666216712,1.0006642748592,0.0006642748592000647,0.0004797666216711516,0.03905698378367638,-0.0003889521005630838,319697.9866916584,OK,1,1
4,FTS,Ref/IMG,3521,81,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\FTS\ECC4\Ref\IMG\Event03521\PL081,1.0001938765699323,0.0002728439240653,-0.0006617960940018,1.000441967646372,-182093.6407812952,-181622.4804808876,200,0.5,0.156,210,70,-106720.89589455166,-140944.76683092877,4827.0,-106743.78018387452,-140946.04796202248,4827.0,0.10895,0.00617,75324.15000000001,40708.29,1.0001940955144952,1.0004420048518312,1.000636110470519,0.0006361104705190357,0.0004420048518312125,-0.037910767541400894,-0.0003889443233598654,257186.3515605324,OK,3,3
4,FTS,Ref/IMG,833,81,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\FTS\ECC4\Ref\IMG\Event00833\PL081,1.000257045791129,0.008274629684651,-0.0088214809947687,1.000405657837229,-61677.32905594004,-180790.80110423453,200,0.5,0.156,210,70,-13358.828020125497,-120668.76818812822,4861.25,-13352.08272892655,-120663.69281975622,4861.25,-0.03191,-0.02444,47812.14,60524.33,1.0002959442993549,1.0004398781181991,1.0007358023894994,0.0007358023894994403,0.0004398781181991218,-0.5052906438706168,-0.0005478996261328684,191022.00575689072,OK,4,4
4,FTS,Ref/IMG,4756,81,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\FTS\ECC4\Ref\IMG\Event04756\PL081,1.0003181908360457,-0.0015108885460752,0.0010745228875784,1.0002354361359762,-61371.75650276932,-106834.44406351572,200,0.5,0.156,210,70,-27495.57060169807,-89161.51139280347,4849.25,-27469.670494763628,-89290.06764619952,4849.25,-0.12237,0.61216,33917.74,17503.81,1.000318767951964,1.000236577258763,1.0005553253699662,0.0005553253699661642,0.0003187679519640607,0.0615460193896298,-0.0004363510694864916,123207.51168088608,OK,2,2
4,FTS,Ref/IMG,2071,101,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\FTS\ECC4\Ref\IMG\Event02071\PL101,1.0003171169654537,-0.0018610141335622,0.0016909340559348,1.000396011898868,-131720.00466515403,-101914.26536118102,200,0.5,0.156,210,70,-46192.03040943648,-58063.22523131073,2156.75,-46277.56297442874,-57915.575845817,2156.75,0.40586,-0.7035,85496.91,43836.76,1.0003185461402075,1.000397742898676,1.0007164012985903,0.0007164012985902968,0.0003977428986758902,0.09685257896456197,-0.0001698789028561308,166543.31902870623,OK,1,1
4,FTS,Ref/IMG,2071,102,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\FTS\ECC4\Ref\IMG\Event02071\PL102,1.0003485108877297,-0.0039209643490879,0.0037140659460458,1.0003928573345309,-127961.21597023457,-109995.02079409709,200,0.5,0.156,210,70,-44304.1586546673,-68180.45586275909,2165.25,-44329.413745949176,-68118.88741727703,2165.25,0.11907,-0.29351,83765.52,41548.7,1.0003554056040032,1.0004005412670336,1.0007560678574836,0.000756067857483611,0.00040054126703359394,0.21272518871100526,-0.00020664955825583923,168739.37712364257,OK,1,1
4,FTS,Ref/IMG,2071,103,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\FTS\ECC4\Ref\IMG\Event02071\PL103,1.0004124452761978,-0.0029933123723286,0.0028169923986953,1.00048518144454,-142409.98599871018,-108799.20898344745,200,0.5,0.156,210,70,-59325.170520568936,-64322.95020752837,2163.25,-59266.7034698896,-64321.36317242778,2150.75,-0.27832,-0.00677,83241.32,44221.9,1.0004164113556293,1.0004896592214596,1.0009062589697322,0.0009062589697321766,0.0004896592214596041,0.16133480700892094,-0.00017602826881298305,179214.59758506477,OK,2,2
4,FTS,Ref/IMG,1452,108,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\FTS\ECC4\Ref\IMG\Event01452\PL108,1.0004204802470331,-0.0049953952740943,0.0048146162509807,1.00051511252884,-153659.79211369832,-173394.92460119585,200,0.5,0.156,210,70,-49865.0449032738,-87876.23419619915,2175.25,-49773.04407639276,-87825.92946493565,2175.25,-0.4391,-0.23731,104267.63,85023.19,1.0004320655733445,1.0005275830143525,1.0009598602817833,0.000959860281783298,0.0005275830143525173,0.2757391186192909,-0.00018022642388420052,231683.25703399323,OK,4,4
4,FTS,Ref/IMG,1081,108,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\FTS\ECC4\Ref\IMG\Event01081\PL108,1.0004437173601826,-0.0006380318972435,0.0004314748790209,1.000501738427268,-33130.68106392484,-173362.59932807353,200,0.5,0.156,210,70,-4436.620733504348,-104638.601391794,2195.0,-4571.720319554508,-104580.6663592011,2195.0,0.64287,-0.27602,28590.13,68735.11,1.0004438104041786,1.0005019418675245,1.0009459537122367,0.0009459537122367134,0.0005019418675245024,0.0247107234240598,-0.00020642836044828232,176499.95148312554,OK,2,2
4,FTS,Ref/IMG,7890,111,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\FTS\ECC4\Ref\IMG\Event07890\PL111,1.0003726134643542,0.0145460328176691,-0.0147223540891561,1.000340559862439,-13551.88169677667,-251671.72663404688,200,0.5,0.156,210,70,50549.55795730684,-190947.21509415293,2218.75,50508.14001343488,-191050.57328350196,2218.75,0.18996,0.49481,63141.48,61529.79,1.0004809410875495,1.000446311791208,1.0009274520697176,0.0009274520697175603,0.0004809410875494802,-0.8431536923836289,-0.00017575206235868638,252036.32969174473,OK,1,1
4,FTS,Ref/IMG,4770,111,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\FTS\ECC4\Ref\IMG\Event04770\PL111,1.0003873045389304,0.0091135282962587,-0.009262578837078,1.0004500780044248,-132963.51844356087,-251404.7376779993,200,0.5,0.156,210,70,-25956.940301824136,-185722.4910793987,2204.0,-25915.81185928294,-185572.8664582611,2204.0,-0.18927,-0.7139300000000001,106397.83,66787.33,1.000430184695254,1.0004915866598112,1.0009219716349371,0.0009219716349371243,0.000491586659811194,-0.5304860502551522,-0.00014955182872530574,284400.4911455583,OK,1,1
4,FTS,Ref/IMG,2210,111,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\FTS\ECC4\Ref\IMG\Event02210\PL111,1.000430532433617,-0.0010764990072529,0.0008957229704112,1.0005560278006769,-132245.4964791506,-171981.7815343897,200,0.5,0.156,210,70,-46988.81148929271,-107733.20982540966,2181.75,-46979.52235509445,-107857.1852279503,2181.75,-0.04358,0.5900700000000001,85298.16,64012.6,1.0004309334207184,1.0005566069035683,1.0009877638671842,0.0009877638671842437,0.0005566069035682908,0.051299046200776514,-0.0001805631010524989,216948.39137167987,OK,3,3
4,UTS,IMG,4071,16,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event04071\PL016,1.0001608171391154,-0.0089179131568231,0.008112076165965,1.000142617708247,-39995.08858057506,-101523.17612143236,200,0.5,0.14,210,70,81719.18006467672,-48600.360758512965,2012.75,81609.68125357533,-48671.941670453845,2012.75,0.52434,0.33656,122047.57,51853.78,1.0001937141974575,1.0001823758352162,1.000375800573504,0.00037580057350394824,0.0001937141974575063,0.4647028036640477,-0.0008058111324234903,109117.195713377,OK,2,2
4,UTS,IMG,7728,16,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event07728\PL016,1.000210500152666,-0.0035668392157062,0.002784315301544,1.0003857978105783,80262.14793800586,-176605.92305172232,200,0.5,0.14,210,70,104433.02066000388,-153809.74580783915,2029.5,104447.91152602083,-153726.87278998413,2029.5,-0.0723,-0.39428,24261.99,22802.7,1.0002143755352373,1.0003921565081855,1.0006063103787488,0.0006063103787488089,0.00039215650818547054,0.15949552970806913,-0.0007817263438188663,193988.82557656048,OK,1,1
4,UTS,IMG,4071,17,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event04071\PL017,1.000167730273713,-0.0048471335190882,0.0039145525729703,1.0004079045705574,-42254.68323762362,-102313.63492781014,200,0.5,0.14,210,70,80325.9954702016,-48724.4714489437,2027.75,80215.92135628485,-48795.36633415463,2027.75,0.5257,0.3354,122707.0,53016.3,1.0001753908203888,1.0004196470634736,1.0005946776212045,0.0005946776212044647,0.0004196470634736382,0.22424858259294042,-0.000931242999858009,110695.700673753,OK,2,2
4,UTS,IMG,10208,17,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event10208\PL017,1.000295770127502,0.0040725576393276,-0.0050837286791727,1.0004471383225182,-42364.479917971774,-178080.7506196235,200,0.5,0.14,210,70,47615.51742867417,-106217.96964350472,2021.0,47583.36948076552,-106163.63242776728,2021.0,0.15409,-0.25785,89626.73,72340.41,1.0003086883718724,1.0004554274446422,1.0007637444782473,0.0007637444782473413,0.0004554274446422202,-0.291187565169265,-0.0010114666090355682,183050.54739051935,OK,1,1
4,UTS,IMG,7728,17,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event07728\PL017,1.0003755206634066,-0.0043075238266588,0.0029610462941427,1.0003316261280584,78136.52946446594,-178283.59309912616,200,0.5,0.14,210,70,102809.7803774242,-153496.0097141607,2043.25,102825.1592412993,-153413.2797289743,2043.25,-0.0749,-0.3936,24786.1,24788.7,1.00037990290576,1.0003409003902233,1.0007200261013924,0.0007200261013924347,0.0003799029057600656,0.16959127510911934,-0.0013461426580011926,194654.45488117178,OK,1,1
4,UTS,IMG,1587,18,k:Retake,K:\NINJA\E71a\ManualCheck\ScanData\PatternMatchFailed\UTS\ECC4\IMG\Event01587\PL018,0.943781114241183,-0.0497346970345384,-0.0105105053501172,0.9861870947842498,-32595.860217484744,-253834.28234774503,200,0.5,0.14,210,70,81550.03476940742,-181528.2391845404,2025.25,81518.2378325586,-181494.0537075718,2025.25,0.15182,-0.16345,124847.26,74684.04000000001,0.9438396380323534,0.9874403911164037,0.9302220183664865,0.06977798163351345,0.05616036196764662,-0.6380533514344339,-0.06148593493804028,255918.60619797176,FAIL,1,1
4,UTS,IMG,4071,18,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event04071\PL018,1.000284749250762,-0.0078326741249794,0.0070414878875342,1.00024064011557,-40097.06372795114,-100603.45494710408,200,0.5,0.14,210,70,82078.2661983542,-49111.828457500254,2023.75,81967.88037136215,-49182.4301631911,2023.75,0.5281,0.3324,122426.0,50546.8,1.0003095331622758,1.000271307657454,1.0005806115684026,0.0005806115684026114,0.0003095331622757769,0.4033260266720911,-0.0007912624570913065,108299.72145346162,OK,2,2
4,UTS,IMG,7728,18,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event07728\PL018,1.000411717199173,-0.0059890998310569,0.0049528681824131,1.0002888269024186,80718.40318202139,-176246.0881758581,200,0.5,0.14,210,70,105864.08760166523,-152253.14201568236,2035.5,105879.5159884041,-152170.19424806192,2035.5,-0.0758,-0.3945,25294.1,23943.7,1.0004239775278432,1.0003067562216117,1.0007303262385896,0.0007303262385895959,0.0004239775278431779,0.28365933740546173,-0.0010365093952737691,193850.829788133,OK,1,1
4,UTS,IMG,8845,18,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event08845\PL018,1.0006414205634786,0.0032811295874078,-0.0044427267503934,1.0002379226187446,80393.26493898065,-254650.29973187135,200,0.5,0.14,210,70,112398.93633601272,-184402.38321763428,2043.25,112407.67073685872,-184411.023668608,2043.25,-0.0417,0.04095,31763.16,70363.65000000001,1.0006512830993,1.0002433042295413,1.0008940729528728,0.0008940729528728042,0.0006512830992999596,-0.2543846521958476,-0.0011595121355792767,267039.0462106264,OK,1,1
4,UTS,IMG,10208,18,l:?,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event10208\PL018,1.057836896269709,0.0338647907297645,-0.0306572394699285,0.97550090268896,-46200.77084325246,-172703.39524591065,200,0.5,0.14,210,70,51506.14338201124,-106049.68232683575,2032.5,51474.36451142933,-105995.30186264454,2032.5,0.1514,-0.2607,90055.0,71213.6,1.058281042748781,0.9760885386060767,1.03295904820779,0.03295904820778994,0.05828104274878099,-1.6600280400618024,0.0057283618998499345,178776.3238126793,FAIL,1,1
4,UTS,IMG,10208,19,k:Retake,K:\NINJA\E71a\ManualCheck\ScanData\PatternMatchFailed\UTS\ECC4\IMG\Event10208\PL019,0.99901873654365,0.0555453579133021,-0.0029591410285648,0.9228853470009964,-34972.85655107802,-170646.01711783768,200,0.5,0.14,210,70,60831.82535374477,-104585.1718522704,2031.5,60803.08834661389,-104534.45560014488,2031.5,0.1515,-0.2612,91870.7,71930.3,0.999023119092295,0.9245553798961241,0.922144119883131,0.07785588011686895,0.07544462010387587,-0.16971232857860608,0.05712096547040302,174192.89266076166,FAIL,1,1
4,UTS,IMG,4071,19,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event04071\PL019,1.0002535950420852,-0.0073516831699133,0.0065068403620463,1.000288278623751,-31050.713235753978,-100170.43226324196,200,0.5,0.14,210,70,92261.7393697231,-48593.36940044985,2036.75,92151.98508596528,-48665.33931426269,2036.75,0.525,0.3392,123544.0,50686.6,1.00027475893682,1.0003152940935662,1.000589783000645,0.0005897830006449389,0.00031529409356623184,0.3727147133809394,-0.0008443331008360627,104872.60029318323,OK,2,2
4,UTS,IMG,3310,19,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event03310\PL019,1.0004279529784612,-0.006986554470059,0.0056870087514821,1.0002846790033604,90118.55097266134,-176059.5726529258,200,0.5,0.14,210,70,148409.74998049182,-96825.353739879,2031.5,148273.61753352772,-96798.0792993574,2031.5,0.6470400000000001,-0.13352,58681.23,78905.31,1.0004441169646676,1.0003090777315873,1.0007524864074628,0.0007524864074628379,0.00044411696466761796,0.3256987060581782,-0.0012999373790106676,197783.53407739234,OK,2,2
4,UTS,IMG,1587,19,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event01587\PL019,1.000446755788559,-0.005445451497093,0.0044181486630171,1.000268654920892,90417.41922032776,-255516.12997091268,200,0.5,0.14,210,70,96097.63741624812,-179258.9582986932,2050.0,96065.2447795791,-179225.0713925127,2050.0,0.1533,-0.162,6060.3,76243.8,1.0004565114014008,1.000283477299939,1.0007395895468434,0.0007395895468433888,0.00045651140140079427,0.25302658494169916,-0.0010277879791753507,271042.0675352386,OK,2,2
4,UTS,IMG,3858,20,k:Retake,K:\NINJA\E71a\ManualCheck\ScanData\PatternMatchFailed\UTS\ECC4\IMG\Event03858\PL020,0.9258724351867856,-0.0553856948901168,-0.0436402169839088,0.9677818965258632,-41008.68911655362,-252243.76478718425,200,0.5,0.14,210,70,8200.761621985655,-201306.49355786707,2017.0,8159.472949994751,-201396.2202934897,2017.0,0.23941,0.45229,56399.78,55083.53,0.9269003370250284,0.9693654493748257,0.8936255375232776,0.10637446247672244,0.07309966297497161,-2.6985910432574287,-0.10407764378368177,255555.53106334928,FAIL,1,1
4,UTS,IMG,10208,20,k:Retake,K:\NINJA\E71a\ManualCheck\ScanData\PatternMatchFailed\UTS\ECC4\IMG\Event10208\PL020,0.98809994354399,0.0261077487502716,0.1418572303919814,0.9991328627497258,-51394.08417835109,-188054.3007642603,200,0.5,0.14,210,70,40422.49782777006,-102064.40834639916,2017.5,40392.11669894565,-102014.29661117036,2017.5,0.1533,-0.2606,90957.5,73200.5,0.9982309213033425,0.9994739075990277,0.983539552346466,0.01646044765353405,0.0017690786966575445,8.169882102818779,0.16791652664855022,194950.69100792208,FAIL,1,1
4,UTS,IMG,3310,20,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event03310\PL020,1.00014469478117,-0.0046072938006731,0.0040331688118195,1.000309580230217,69659.05454569538,-177745.34065137833,200,0.5,0.14,210,70,126756.06909738862,-97972.05982736609,2035.5,126619.86250267088,-97944.83798171509,2035.5,0.6479,-0.1322,57319.0,79544.7,1.0001528267967774,1.0003201904672918,1.0004729017996947,0.0004729017996947249,0.00032019046729181433,0.2310488668208382,-0.0005732718553557153,190907.8049831245,OK,1,1
4,UTS,IMG,1587,20,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event01587\PL020,1.000236070661907,-0.0057073259838161,0.0051900605959149,1.0003401793616344,70586.79263912396,-257423.42226538973,200,0.5,0.14,210,70,75916.25065787874,-180312.6942823649,2039.25,75883.87689978344,-180278.82968409243,2039.25,0.1532,-0.162,5735.7,77088.6,1.0002495357570331,1.0003564604755408,1.0006059516976051,0.0006059516976051338,0.0003564604755408318,0.29729571602441235,-0.0005165341049564357,266925.6706012066,OK,2,2
4,UTS,IMG,3063,20,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event03063\PL020,1.0002414292299031,-0.0063673592340683,0.0059894963092948,1.0003046333004764,68917.92115497998,-101391.9840126549,200,0.5,0.14,210,70,132427.44069099962,-85835.6544199418,2034.25,132098.9514014873,-85990.83532824642,2034.25,1.5685000000000002,0.7293400000000001,63261.380000000005,15017.67,1.0002593617726947,1.0003248985534732,1.0005842733523949,0.0005842733523948596,0.0003248985534731741,0.34308592736094395,-0.00037735508597708787,122596.95868310316,OK,1,1
4,UTS,IMG,1587,21,k:Retake,K:\NINJA\E71a\ManualCheck\ScanData\PatternMatchFailed\UTS\ECC4\IMG\Event01587\PL021,0.9495550856789906,0.0314341962964243,0.0327539442785066,0.9800794235973512,-144070.20779812537,-199782.54413023003,200,0.5,0.14,210,70,-23607.643911195628,-121102.74617613522,7134.75,-23637.055862666224,-121070.20859052653,7134.75,0.1529,-0.1632,124310.0,76157.8,0.9501198248666506,0.9805833902609805,0.9296098071322658,0.07039019286773418,0.049880175133349414,1.9755767960940527,0.06649334365494793,246311.36740747947,FAIL,2,2
4,UTS,IMG,3310,21,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event03310\PL021,1.0001655178065043,-0.000700584053214,0.0003666359664297,1.0004242593315098,-24904.09437421462,-119362.34128946465,200,0.5,0.14,210,70,29867.472049801825,-40504.729782013375,7143.25,29731.72816851449,-40477.04777477862,7143.25,0.6462,-0.132,54682.0,78831.8,1.0001655850063451,1.0004245046364146,1.0005901042197993,0.0005901042197993256,0.00042450463641463543,0.021003216146913917,-0.0003337115540012296,121932.69633163381,OK,1,1
4,UTS,IMG,3063,21,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event03063\PL021,1.0001879260961792,-0.0041125821264711,0.0038417850317511,1.0003717039703643,-25705.25538435149,-42986.272395575565,200,0.5,0.14,210,70,34821.91331883757,-29107.83795079901,7131.25,34492.69434808887,-29261.62158002124,7131.25,1.5704,0.726,60242.1,13488.2,1.0001953043385108,1.000380157458312,1.000575499575875,0.0005754995758751047,0.00038015745831199155,0.22007562764836097,-0.00026998656247676476,50085.724202025405,OK,1,1
4,UTS,IMG,2394,21,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event02394\PL021,1.000235878293669,-0.002632024749167,0.0021748785750191,1.0002744825385552,-24371.70598679942,-198256.75368988083,200,0.5,0.14,210,70,-10378.82375070296,-153086.44304494394,7139.75,-10354.95846784332,-153075.0080643809,7139.75,-0.11376,-0.05419,14132.22,45138.62,1.0002382427815502,1.0002779453592159,1.000516149910933,0.0005161499109329615,0.00027794535921588093,0.12458178078275597,-0.00045693415121485627,199749.14376877082,OK,2,2
4,UTS,IMG,3858,22,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event03858\PL022,1.0002089464717938,-0.0066873260724688,0.0057396027949091,1.000348424515241,-146867.17468853493,-200803.72831113572,200,0.5,0.14,210,70,-93490.28094884084,-147061.62821450498,7115.75,-93540.32963536076,-147156.89313716927,7115.75,0.2413,0.4521,53672.2,53320.2,1.0002254144154001,1.0003707766424028,1.0005958263845238,0.0005958263845238232,0.0003707766424028147,0.3287827086613989,-0.0009465563448865912,248781.23784691852,OK,1,1
4,UTS,IMG,3063,22,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event03063\PL022,1.000310977549187,-0.003507664640183,0.0027089154486426,1.0004399788710976,-27742.89825327129,-44641.0970377636,200,0.5,0.14,210,70,27818.06949547024,-31756.79385656029,7135.5,27489.08064883582,-31911.873055553424,7135.5,1.5687,0.7339,55258.9,12574.0,1.0003146455132594,1.0004461280023178,1.0007605952107679,0.0007605952107678782,0.0004461280023178027,0.1551607913263,-0.000798040890535979,52559.45155941402,OK,1,1
4,UTS,IMG,3310,22,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event03310\PL022,1.0003982423833435,0.0014776124794607,-0.0023791178935367,1.000408278993166,-27067.16458645977,-120825.31887819986,200,0.5,0.14,210,70,25314.152727377936,-40922.8966060607,7135.0,25178.22715748885,-40895.11504935603,7135.0,0.6472,-0.1307,52106.4,80021.5,1.0004010713537017,1.0004093702163668,1.0008101993847986,0.0008101993847986488,0.00040937021636677784,-0.13625889321576587,-0.0009011578262969945,123819.98659654742,OK,1,1
4,UTS,IMG,9487,22,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event09487\PL022,1.0004047316810372,-0.0035039298097678,0.0028354811086638,1.0003454514178414,-146818.5538880466,-44949.80815568272,200,0.5,0.14,210,70,-25704.779281614785,-26462.663144218932,7130.5,-25688.932161265868,-26454.93789970109,7130.5,-0.07556,-0.03656,121144.17,18145.1,1.000408750023172,1.000351588041163,1.0007602582407933,0.0007602582407932879,0.0004087500231719776,0.1623949389999656,-0.000668379041456435,153545.3451557875,OK,1,1
4,UTS,IMG,2394,22,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event02394\PL022,1.0006015694236168,0.0001514181926199,-0.0009544824374939,1.0003561460446238,-26411.7376288676,-200103.67672594785,200,0.5,0.14,210,70,-12614.222139053538,-153754.9338724319,7146.000000000001,-12590.41308339168,-153743.44448390385,7146.000000000001,-0.1133,-0.0548,13806.0,46356.9,1.0006020246680136,1.000356157504277,1.0009580742408168,0.0009580742408168419,0.0006020246680136232,-0.054654919971491,-0.0008025439360939295,201839.1966983093,OK,1,1
4,UTS,IMG,3063,23,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event03063\PL023,0.9999628968995656,-0.0092367663490739,0.0083270892525611,1.0002880920341368,-24855.69215388949,-43872.70781945333,200,0.5,0.14,210,70,27293.00947188633,-32190.300624076957,7138.0,26966.446396831216,-32347.21630753084,7138.0,1.5619,0.734,51926.5,11089.9,0.9999975677926379,1.000330737765206,1.0003278936223885,0.0003278936223884976,0.00033073776520597953,0.4771137442393412,-0.0009066377622750667,50424.398101118124,OK,1,1
4,UTS,IMG,6295,23,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event06295\PL023,1.000106881039587,-0.0102364197526848,0.00946077157015,1.0002880326606494,-24140.3515364947,-120601.06575955157,200,0.5,0.14,210,70,3635.027852809072,-38497.42250212782,7134.5,3578.305925155175,-38531.301005240646,7134.5,0.2717,0.15871,28552.7,81776.08,1.0001516283551375,1.0003404083478111,1.000491788914443,0.0004917889144429033,0.0003404083478111275,0.5419881853261379,-0.0007736365530019667,122993.388581034,OK,1,1
4,UTS,IMG,8023,23,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event08023\PL023,1.000125091918629,-0.0070462475801063,0.0062470467967576,1.0002256657787223,-145181.7353437665,-43922.58549635511,200,0.5,0.14,210,70,-65973.81781967211,-378.2205935245056,7125.75,-65944.15082980861,-352.8032829366421,7125.75,-0.1421,-0.12012,79531.07,43063.23,1.0001446020845821,1.0002504846724387,1.000394804164691,0.00039480416469106494,0.0002504846724387111,0.3578799931176081,-0.0007983570180953275,151680.35401498797,OK,2,2
4,UTS,IMG,2394,23,l:?,K:\NINJA\E71a\ManualCheck\ScanData\PatternMatchFailed\UTS\ECC4\IMG\Event02394\PL023_chk,1.000339132868618,0.0019773998069866,-0.0030076867288278,1.0002875288157018,-24547.95259457441,-198458.9236783051,200,0.5,0.14,210,70,-10718.460675583148,-153853.84455769724,7133.25,-10694.804450872793,-153842.17323899546,7133.25,-0.1125,-0.0559,13760.2,44645.3,1.0003436544147204,1.0002894833068177,1.000632706593949,0.000632706593949095,0.0003436544147203957,-0.17226881436130784,-0.0010298289911446963,199971.36386027074,FAIL,1,1
4,UTS,IMG,3858,23,k:Retake,K:\NINJA\E71a\ManualCheck\ScanData\PatternMatchFailed\UTS\ECC4\IMG\Event03858\PL023,1.0652219823943816,0.0326004464333798,0.1194474287741814,1.0740529388469704,-151103.16603671337,-212780.1413766677,200,0.5,0.14,210,70,-93626.14902680654,-151128.7531080683,7107.25,-93682.671113077,-151236.9854791341,7107.25,0.2388,0.4533,52329.2,51480.3,1.0718981108374896,1.0745475813352656,1.1402107612117236,0.1402107612117236,0.07454758133526562,6.398068531856989,0.1415339403341574,260974.24269569834,FAIL,1,1
4,UTS,IMG,6295,24,k:Retake,K:\NINJA\E71a\ManualCheck\ScanData\PatternMatchFailed\UTS\ECC4\IMG\Event06295\PL024,0.9663935451750708,-0.0314469430121366,-0.0504747070258217,0.9605290615754712,-39226.2508361772,-114222.05595401536,200,0.5,0.14,210,70,-11033.397755785352,-35903.529238542906,7133.75,-11087.760990090112,-35932.40502230072,7133.75,0.273,0.1575,31823.7,83179.1,0.9677107936803145,0.9610436974226843,0.9266618098242083,0.07333819017579168,0.03895630257731575,-2.989840157096667,-0.0848080618880704,120769.93343140051,FAIL,1,1
4,UTS,IMG,6983,24,l:?,K:\NINJA\E71a\ManualCheck\ScanData\PatternMatchFailed\UTS\ECC4\IMG\Event06983\PL024_chk,0.985903471419982,0.0628914633510119,-0.099101836030494,0.9021314398989494,-162607.62906547877,-30837.78920634239,200,0.5,0.14,210,70,-73148.64734998999,-29145.16470769745,7120.5,-73250.39340138876,-29100.941180290763,7120.5,0.5028,-0.1782,89882.2,11799.1,0.9908717519752929,0.9043209999865001,0.8956471777622108,0.10435282223778919,0.09567900001349994,-5.740022490926951,-0.030575834714518305,165505.922170269,FAIL,3,3
4,UTS,IMG,2394,24,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\IMG\Event02394\PL024,1.0006477631249178,-0.0102837898692597,0.0093699602589867,1.0002689105287748,-42463.38215079745,-200933.4443103552,200,0.5,0.14,210,70,-26114.28609831799,-152082.70987656843,7137.5,-26090.48815645401,-152071.24793204837,7137.5,-0.1138,-0.0535,16862.7,48691.1,1.0006916318237884,1.00032177308329,1.0010132065464037,0.0010132065464036888,0.0006916318237883967,0.5364959645124204,-0.0009170418503694142,205371.34139433203,OK,2,2
